Date,Month,Day,Room_Type,Price,Customer_Rating,Booking_Source,Country
2024-08-11,8,11,Suite,239,1,Travel Agency,Japan
2024-08-11,8,11,Double,113,1,Walk-in,Australia
2024-08-11,8,11,Double,92,5,Online,France
2024-08-11,8,11,Double,131,4,Travel Agency,France
2024-08-11,8,11,Double,106,5,Online,France
2024-08-11,8,11,Suite,244,3,Walk-in,UK
2024-08-11,8,11,Single,64,3,Corporate,France
2024-08-11,8,11,Single,66,3,Walk-in,France
2024-08-11,8,11,Suite,233,1,Travel Agency,USA
2024-08-12,8,12,Suite,212,2,Corporate,Canada
2024-08-12,8,12,Double,138,5,Travel Agency,India
2024-08-12,8,12,Single,63,3,Walk-in,Japan
2024-08-12,8,12,Suite,217,2,Travel Agency,UK
2024-08-12,8,12,Deluxe,266,2,Corporate,UK
2024-08-12,8,12,Double,137,5,Corporate,France
2024-08-12,8,12,Double,89,3,Walk-in,Canada
2024-08-12,8,12,Suite,264,1,Online,France
2024-08-12,8,12,Suite,224,5,Corporate,India
2024-08-12,8,12,Suite,274,3,Walk-in,USA
2024-08-12,8,12,Suite,210,4,Corporate,UK
2024-08-12,8,12,Single,100,5,Travel Agency,Australia
2024-08-12,8,12,Suite,276,1,Walk-in,UK
2024-08-12,8,12,Suite,214,2,Online,France
2024-08-12,8,12,Single,66,4,Online,Japan
2024-08-13,8,13,Double,98,1,Corporate,Germany
2024-08-13,8,13,Double,100,1,Walk-in,Japan
2024-08-13,8,13,Double,106,2,Walk-in,Australia
2024-08-13,8,13,Suite,202,5,Online,Australia
2024-08-13,8,13,Suite,298,3,Corporate,UK
2024-08-13,8,13,Suite,233,1,Walk-in,UK
2024-08-13,8,13,Single,57,2,Online,USA
2024-08-13,8,13,Deluxe,352,5,Travel Agency,Australia
2024-08-13,8,13,Single,67,2,Travel Agency,Japan
2024-08-13,8,13,Suite,269,1,Online,India
2024-08-13,8,13,Single,53,2,Walk-in,Germany
2024-08-13,8,13,Double,80,3,Travel Agency,Japan
2024-08-13,8,13,Deluxe,357,1,Walk-in,India
2024-08-13,8,13,Single,91,4,Online,UK
2024-08-13,8,13,Single,66,1,Corporate,Germany
2024-08-13,8,13,Deluxe,333,3,Travel Agency,Canada
2024-08-13,8,13,Single,83,1,Travel Agency,France
2024-08-13,8,13,Single,70,5,Walk-in,Japan
2024-08-13,8,13,Deluxe,267,2,Travel Agency,Japan
2024-08-14,8,14,Deluxe,359,5,Online,UK
2024-08-14,8,14,Single,54,3,Travel Agency,USA
2024-08-14,8,14,Single,93,1,Travel Agency,Australia
2024-08-14,8,14,Single,66,1,Corporate,India
2024-08-14,8,14,Suite,177,4,Travel Agency,Canada
2024-08-14,8,14,Deluxe,265,3,Travel Agency,Japan
2024-08-14,8,14,Double,117,1,Corporate,Japan
2024-08-14,8,14,Single,70,2,Travel Agency,India
2024-08-14,8,14,Double,109,5,Travel Agency,Germany
2024-08-14,8,14,Double,149,5,Walk-in,Canada
2024-08-14,8,14,Single,89,5,Corporate,France
2024-08-14,8,14,Double,142,5,Walk-in,India
2024-08-14,8,14,Suite,211,4,Travel Agency,France
2024-08-14,8,14,Deluxe,207,1,Travel Agency,Japan
2024-08-14,8,14,Double,96,3,Online,Canada
2024-08-14,8,14,Single,89,2,Walk-in,Australia
2024-08-14,8,14,Suite,292,1,Travel Agency,India
2024-08-14,8,14,Single,76,1,Travel Agency,Japan
2024-08-14,8,14,Single,93,2,Online,India
2024-08-15,8,15,Deluxe,286,4,Online,India
2024-08-15,8,15,Single,91,1,Walk-in,UK
2024-08-15,8,15,Single,83,1,Online,Japan
2024-08-15,8,15,Single,86,3,Travel Agency,Germany
2024-08-15,8,15,Single,86,4,Travel Agency,Germany
2024-08-15,8,15,Double,147,1,Online,Australia
2024-08-15,8,15,Double,80,5,Walk-in,Australia
2024-08-15,8,15,Double,102,5,Travel Agency,Japan
2024-08-15,8,15,Double,84,1,Online,Japan
2024-08-15,8,15,Deluxe,253,3,Online,France
2024-08-15,8,15,Double,105,3,Walk-in,Canada
2024-08-15,8,15,Double,140,5,Corporate,Canada
2024-08-15,8,15,Double,83,5,Online,France
2024-08-16,8,16,Suite,151,2,Walk-in,France
2024-08-16,8,16,Single,75,2,Walk-in,India
2024-08-16,8,16,Single,88,2,Travel Agency,Germany
2024-08-16,8,16,Double,112,2,Online,Germany
2024-08-16,8,16,Suite,297,5,Walk-in,USA
2024-08-16,8,16,Double,132,2,Travel Agency,France
2024-08-16,8,16,Single,57,5,Online,France
2024-08-16,8,16,Single,73,5,Walk-in,UK
2024-08-16,8,16,Single,52,4,Travel Agency,Germany
2024-08-16,8,16,Single,81,3,Corporate,Australia
2024-08-16,8,16,Deluxe,390,2,Corporate,France
2024-08-16,8,16,Double,147,4,Online,Germany
2024-08-17,8,17,Single,79,3,Corporate,Germany
2024-08-17,8,17,Double,93,1,Online,Japan
2024-08-17,8,17,Single,63,5,Travel Agency,Germany
2024-08-17,8,17,Single,88,4,Corporate,UK
2024-08-17,8,17,Single,77,1,Travel Agency,Japan
2024-08-17,8,17,Suite,219,1,Walk-in,Australia
2024-08-17,8,17,Suite,170,1,Corporate,UK
2024-08-17,8,17,Deluxe,251,5,Travel Agency,Australia
2024-08-17,8,17,Single,53,1,Walk-in,Australia
2024-08-17,8,17,Single,96,1,Travel Agency,Germany
2024-08-17,8,17,Deluxe,357,3,Corporate,France
2024-08-17,8,17,Double,114,5,Travel Agency,France
2024-08-17,8,17,Single,82,1,Travel Agency,India
2024-08-17,8,17,Double,106,1,Travel Agency,Japan
2024-08-17,8,17,Double,131,4,Corporate,UK
2024-08-17,8,17,Deluxe,396,5,Walk-in,Canada
2024-08-18,8,18,Deluxe,372,5,Travel Agency,France
2024-08-18,8,18,Single,83,3,Walk-in,Japan
2024-08-18,8,18,Deluxe,269,1,Walk-in,UK
2024-08-18,8,18,Single,57,4,Corporate,USA
2024-08-18,8,18,Double,105,2,Corporate,Canada
2024-08-18,8,18,Suite,203,1,Travel Agency,Germany
2024-08-18,8,18,Suite,289,5,Travel Agency,France
2024-08-18,8,18,Double,116,4,Online,France
2024-08-18,8,18,Deluxe,229,4,Walk-in,France
2024-08-18,8,18,Single,82,3,Walk-in,Canada
2024-08-18,8,18,Single,76,5,Travel Agency,India
2024-08-18,8,18,Suite,289,2,Corporate,Japan
2024-08-19,8,19,Single,99,5,Travel Agency,India
2024-08-19,8,19,Deluxe,376,4,Online,India
2024-08-19,8,19,Deluxe,279,5,Walk-in,India
2024-08-19,8,19,Suite,179,4,Walk-in,India
2024-08-19,8,19,Double,122,2,Online,India
2024-08-19,8,19,Deluxe,308,2,Walk-in,Australia
2024-08-19,8,19,Deluxe,277,2,Corporate,UK
2024-08-19,8,19,Deluxe,393,2,Walk-in,USA
2024-08-19,8,19,Double,125,4,Online,USA
2024-08-19,8,19,Double,83,4,Walk-in,Australia
2024-08-19,8,19,Suite,279,3,Online,UK
2024-08-19,8,19,Deluxe,313,1,Online,UK
2024-08-19,8,19,Single,63,1,Online,USA
2024-08-19,8,19,Single,66,4,Walk-in,UK
2024-08-19,8,19,Suite,165,1,Walk-in,Japan
2024-08-19,8,19,Suite,300,1,Travel Agency,Canada
2024-08-19,8,19,Deluxe,363,2,Online,Germany
2024-08-19,8,19,Suite,250,2,Online,Japan
2024-08-20,8,20,Single,67,4,Online,Australia
2024-08-20,8,20,Single,71,5,Travel Agency,USA
2024-08-20,8,20,Single,86,1,Walk-in,France
2024-08-20,8,20,Deluxe,232,3,Online,Germany
2024-08-20,8,20,Suite,247,4,Online,Japan
2024-08-20,8,20,Suite,269,3,Walk-in,India
2024-08-20,8,20,Single,72,3,Walk-in,USA
2024-08-20,8,20,Single,54,1,Online,Japan
2024-08-20,8,20,Deluxe,206,2,Online,USA
2024-08-20,8,20,Single,51,1,Travel Agency,Australia
2024-08-21,8,21,Double,80,4,Corporate,India
2024-08-21,8,21,Suite,167,5,Online,India
2024-08-21,8,21,Suite,193,2,Online,UK
2024-08-21,8,21,Double,115,2,Travel Agency,Germany
2024-08-21,8,21,Double,99,5,Online,USA
2024-08-21,8,21,Deluxe,353,3,Walk-in,Japan
2024-08-21,8,21,Suite,249,4,Corporate,Australia
2024-08-21,8,21,Suite,227,3,Walk-in,UK
2024-08-21,8,21,Single,57,5,Corporate,India
2024-08-21,8,21,Double,126,5,Walk-in,Australia
2024-08-21,8,21,Deluxe,277,1,Walk-in,Germany
2024-08-21,8,21,Deluxe,390,5,Online,Australia
2024-08-21,8,21,Single,55,2,Travel Agency,Australia
2024-08-21,8,21,Double,85,1,Online,USA
2024-08-21,8,21,Single,79,4,Online,India
2024-08-21,8,21,Double,118,1,Travel Agency,Japan
2024-08-21,8,21,Deluxe,319,4,Corporate,France
2024-08-21,8,21,Suite,218,3,Walk-in,Germany
2024-08-21,8,21,Double,134,3,Travel Agency,Australia
2024-08-21,8,21,Deluxe,257,1,Online,Germany
2024-08-22,8,22,Suite,155,2,Travel Agency,Canada
2024-08-22,8,22,Suite,164,1,Online,India
2024-08-22,8,22,Double,108,2,Online,Germany
2024-08-22,8,22,Suite,235,4,Corporate,Germany
2024-08-22,8,22,Double,146,1,Corporate,Australia
2024-08-22,8,22,Single,95,3,Online,India
2024-08-22,8,22,Deluxe,298,3,Walk-in,Australia
2024-08-22,8,22,Single,87,1,Online,Canada
2024-08-22,8,22,Double,81,5,Online,Canada
2024-08-22,8,22,Deluxe,357,4,Walk-in,Germany
2024-08-22,8,22,Suite,229,2,Online,Canada
2024-08-22,8,22,Suite,187,2,Corporate,Australia
2024-08-22,8,22,Suite,187,5,Travel Agency,Canada
2024-08-22,8,22,Deluxe,252,3,Online,France
2024-08-22,8,22,Suite,286,5,Walk-in,UK
2024-08-22,8,22,Single,65,4,Corporate,France
2024-08-23,8,23,Suite,153,1,Corporate,Australia
2024-08-23,8,23,Suite,223,4,Travel Agency,Japan
2024-08-23,8,23,Double,85,1,Travel Agency,Australia
2024-08-23,8,23,Double,92,3,Walk-in,Japan
2024-08-23,8,23,Deluxe,297,2,Online,USA
2024-08-23,8,23,Suite,257,2,Walk-in,France
2024-08-23,8,23,Deluxe,272,3,Walk-in,Australia
2024-08-23,8,23,Suite,224,5,Travel Agency,India
2024-08-23,8,23,Suite,157,5,Travel Agency,Germany
2024-08-23,8,23,Single,89,2,Walk-in,India
2024-08-23,8,23,Double,85,4,Online,Australia
2024-08-23,8,23,Deluxe,208,2,Travel Agency,Germany
2024-08-23,8,23,Deluxe,370,5,Walk-in,Japan
2024-08-23,8,23,Deluxe,344,5,Corporate,Canada
2024-08-23,8,23,Double,115,3,Online,Canada
2024-08-23,8,23,Suite,158,2,Travel Agency,India
2024-08-24,8,24,Deluxe,314,3,Walk-in,Australia
2024-08-24,8,24,Single,77,1,Online,Germany
2024-08-24,8,24,Deluxe,386,3,Travel Agency,Japan
2024-08-24,8,24,Suite,242,5,Travel Agency,Japan
2024-08-24,8,24,Suite,296,2,Walk-in,Japan
2024-08-24,8,24,Suite,292,3,Walk-in,UK
2024-08-24,8,24,Suite,285,4,Walk-in,Germany
2024-08-24,8,24,Double,99,4,Travel Agency,Germany
2024-08-24,8,24,Suite,283,4,Corporate,Canada
2024-08-24,8,24,Single,63,2,Corporate,Canada
2024-08-24,8,24,Suite,258,3,Travel Agency,India
2024-08-24,8,24,Suite,179,1,Corporate,Japan
2024-08-24,8,24,Double,117,2,Online,Canada
2024-08-24,8,24,Suite,153,3,Travel Agency,Germany
2024-08-24,8,24,Single,56,5,Walk-in,Australia
2024-08-24,8,24,Deluxe,279,4,Travel Agency,Canada
2024-08-24,8,24,Double,96,4,Online,UK
2024-08-25,8,25,Double,102,5,Travel Agency,USA
2024-08-25,8,25,Suite,163,3,Walk-in,Germany
2024-08-25,8,25,Double,145,3,Online,Japan
2024-08-25,8,25,Suite,155,1,Walk-in,France
2024-08-25,8,25,Single,87,2,Online,India
2024-08-25,8,25,Double,145,1,Corporate,Germany
2024-08-25,8,25,Suite,286,5,Travel Agency,Australia
2024-08-25,8,25,Suite,161,5,Online,India
2024-08-25,8,25,Deluxe,309,2,Travel Agency,India
2024-08-25,8,25,Single,60,5,Walk-in,Japan
2024-08-25,8,25,Double,116,5,Corporate,Germany
2024-08-25,8,25,Suite,219,1,Corporate,France
2024-08-25,8,25,Suite,225,4,Corporate,India
2024-08-25,8,25,Suite,288,5,Travel Agency,USA
2024-08-25,8,25,Suite,249,1,Walk-in,Japan
2024-08-25,8,25,Single,91,2,Travel Agency,India
2024-08-25,8,25,Single,63,2,Online,France
2024-08-25,8,25,Double,95,5,Walk-in,Japan
2024-08-25,8,25,Double,140,4,Walk-in,Germany
2024-08-25,8,25,Single,61,2,Corporate,UK
2024-08-26,8,26,Suite,271,2,Online,Canada
2024-08-26,8,26,Double,96,2,Corporate,India
2024-08-26,8,26,Suite,193,5,Online,India
2024-08-26,8,26,Suite,289,3,Corporate,France
2024-08-26,8,26,Deluxe,266,3,Travel Agency,Japan
2024-08-26,8,26,Deluxe,325,5,Travel Agency,UK
2024-08-26,8,26,Deluxe,390,3,Walk-in,USA
2024-08-26,8,26,Double,141,1,Corporate,France
2024-08-26,8,26,Deluxe,365,5,Online,Germany
2024-08-26,8,26,Single,91,3,Corporate,UK
2024-08-26,8,26,Suite,232,5,Corporate,Japan
2024-08-26,8,26,Single,52,2,Online,Germany
2024-08-26,8,26,Suite,196,1,Online,Canada
2024-08-27,8,27,Single,67,1,Corporate,Canada
2024-08-27,8,27,Double,112,4,Travel Agency,Canada
2024-08-27,8,27,Suite,270,1,Walk-in,Canada
2024-08-27,8,27,Single,80,1,Corporate,Australia
2024-08-27,8,27,Deluxe,267,5,Corporate,Germany
2024-08-27,8,27,Double,146,5,Online,Canada
2024-08-27,8,27,Double,132,1,Travel Agency,France
2024-08-27,8,27,Single,70,4,Online,UK
2024-08-27,8,27,Single,52,1,Corporate,Canada
2024-08-27,8,27,Suite,214,4,Walk-in,USA
2024-08-28,8,28,Deluxe,222,2,Walk-in,USA
2024-08-28,8,28,Suite,185,4,Online,India
2024-08-28,8,28,Deluxe,364,5,Online,Germany
2024-08-28,8,28,Suite,221,1,Travel Agency,Canada
2024-08-28,8,28,Deluxe,331,3,Travel Agency,Japan
2024-08-28,8,28,Suite,222,5,Online,France
2024-08-28,8,28,Single,89,2,Walk-in,Australia
2024-08-28,8,28,Deluxe,354,5,Corporate,Australia
2024-08-28,8,28,Suite,272,1,Walk-in,Germany
2024-08-28,8,28,Deluxe,281,1,Walk-in,UK
2024-08-28,8,28,Deluxe,256,4,Online,Japan
2024-08-28,8,28,Suite,243,1,Corporate,Australia
2024-08-28,8,28,Suite,178,1,Corporate,France
2024-08-28,8,28,Double,90,5,Travel Agency,Germany
2024-08-28,8,28,Double,148,2,Online,Canada
2024-08-28,8,28,Deluxe,400,5,Online,France
2024-08-28,8,28,Single,81,2,Travel Agency,France
2024-08-28,8,28,Single,84,2,Corporate,Germany
2024-08-28,8,28,Suite,169,3,Online,Canada
2024-08-28,8,28,Suite,174,4,Online,USA
2024-08-29,8,29,Single,72,1,Travel Agency,Canada
2024-08-29,8,29,Single,55,5,Corporate,India
2024-08-29,8,29,Single,72,1,Walk-in,Japan
2024-08-29,8,29,Single,73,4,Walk-in,USA
2024-08-29,8,29,Double,93,4,Online,India
2024-08-29,8,29,Deluxe,273,2,Online,France
2024-08-29,8,29,Suite,167,4,Walk-in,Japan
2024-08-29,8,29,Deluxe,249,3,Online,France
2024-08-29,8,29,Double,113,3,Online,Australia
2024-08-29,8,29,Suite,209,1,Corporate,Australia
2024-08-29,8,29,Single,77,3,Travel Agency,Australia
2024-08-29,8,29,Deluxe,290,5,Corporate,France
2024-08-29,8,29,Suite,270,4,Walk-in,India
2024-08-29,8,29,Double,84,1,Walk-in,USA
2024-08-30,8,30,Suite,184,1,Corporate,Japan
2024-08-30,8,30,Deluxe,369,3,Walk-in,USA
2024-08-30,8,30,Single,87,4,Walk-in,Germany
2024-08-30,8,30,Single,76,1,Corporate,France
2024-08-30,8,30,Double,150,1,Travel Agency,UK
2024-08-30,8,30,Deluxe,203,3,Walk-in,Australia
2024-08-30,8,30,Suite,189,2,Online,France
2024-08-30,8,30,Single,64,1,Corporate,Canada
2024-08-30,8,30,Double,127,4,Travel Agency,USA
2024-08-30,8,30,Deluxe,251,1,Corporate,USA
2024-08-30,8,30,Single,67,5,Travel Agency,Australia
2024-08-31,8,31,Double,99,2,Walk-in,Japan
2024-08-31,8,31,Suite,228,1,Travel Agency,India
2024-08-31,8,31,Double,133,1,Online,Germany
2024-08-31,8,31,Deluxe,392,2,Corporate,Japan
2024-08-31,8,31,Double,131,5,Walk-in,Japan
2024-08-31,8,31,Deluxe,248,4,Walk-in,Japan
2024-08-31,8,31,Double,129,5,Online,UK
2024-08-31,8,31,Suite,222,1,Travel Agency,India
2024-08-31,8,31,Single,67,2,Walk-in,Germany
2024-08-31,8,31,Deluxe,373,4,Travel Agency,Germany
2024-08-31,8,31,Double,148,5,Online,Germany
2024-08-31,8,31,Suite,227,4,Online,Germany
2024-08-31,8,31,Deluxe,385,1,Corporate,India
2024-08-31,8,31,Single,93,3,Travel Agency,USA
2024-08-31,8,31,Suite,271,1,Travel Agency,India
2024-08-31,8,31,Double,136,2,Walk-in,France
2024-08-31,8,31,Double,128,2,Online,Australia
2024-08-31,8,31,Deluxe,305,5,Corporate,Canada
2024-08-31,8,31,Deluxe,278,1,Travel Agency,India
2024-08-31,8,31,Suite,299,4,Walk-in,UK
2024-09-01,9,1,Double,127,3,Travel Agency,Canada
2024-09-01,9,1,Single,94,1,Walk-in,France
2024-09-01,9,1,Single,64,1,Walk-in,UK
2024-09-01,9,1,Single,81,2,Travel Agency,France
2024-09-01,9,1,Single,69,4,Walk-in,Japan
2024-09-01,9,1,Deluxe,274,4,Travel Agency,Japan
2024-09-01,9,1,Single,56,5,Online,Australia
2024-09-01,9,1,Single,53,2,Walk-in,Japan
2024-09-01,9,1,Deluxe,268,2,Corporate,India
2024-09-01,9,1,Single,83,5,Online,Germany
2024-09-01,9,1,Suite,194,2,Walk-in,Canada
2024-09-01,9,1,Single,56,4,Corporate,UK
2024-09-01,9,1,Deluxe,245,4,Corporate,Japan
2024-09-01,9,1,Double,93,2,Walk-in,France
2024-09-01,9,1,Deluxe,250,1,Online,India
2024-09-01,9,1,Single,72,2,Travel Agency,Japan
2024-09-01,9,1,Deluxe,387,5,Walk-in,UK
2024-09-02,9,2,Suite,227,2,Walk-in,France
2024-09-02,9,2,Double,80,1,Walk-in,Germany
2024-09-02,9,2,Double,99,2,Online,France
2024-09-02,9,2,Single,83,5,Corporate,Japan
2024-09-02,9,2,Double,91,3,Online,USA
2024-09-02,9,2,Suite,154,1,Corporate,Australia
2024-09-02,9,2,Deluxe,360,1,Corporate,Australia
2024-09-02,9,2,Suite,260,5,Travel Agency,France
2024-09-02,9,2,Suite,248,1,Corporate,France
2024-09-02,9,2,Deluxe,293,1,Online,USA
2024-09-02,9,2,Double,122,3,Corporate,Australia
2024-09-02,9,2,Single,92,2,Walk-in,Australia
2024-09-02,9,2,Double,126,2,Corporate,Germany
2024-09-02,9,2,Suite,255,4,Online,Germany
2024-09-02,9,2,Deluxe,308,1,Online,UK
2024-09-02,9,2,Deluxe,376,2,Corporate,Germany
2024-09-02,9,2,Single,54,2,Corporate,Australia
2024-09-02,9,2,Deluxe,313,4,Corporate,Australia
2024-09-03,9,3,Single,75,5,Travel Agency,France
2024-09-03,9,3,Suite,274,4,Travel Agency,France
2024-09-03,9,3,Deluxe,237,3,Online,Japan
2024-09-03,9,3,Single,61,4,Travel Agency,Japan
2024-09-03,9,3,Suite,266,3,Corporate,Australia
2024-09-03,9,3,Deluxe,264,1,Walk-in,USA
2024-09-03,9,3,Single,51,4,Corporate,Australia
2024-09-03,9,3,Deluxe,331,1,Online,USA
2024-09-03,9,3,Deluxe,329,3,Online,Germany
2024-09-03,9,3,Double,103,5,Walk-in,India
2024-09-04,9,4,Deluxe,331,1,Travel Agency,UK
2024-09-04,9,4,Double,132,4,Online,Germany
2024-09-04,9,4,Deluxe,202,2,Corporate,Japan
2024-09-04,9,4,Suite,196,5,Travel Agency,USA
2024-09-04,9,4,Single,90,1,Walk-in,India
2024-09-04,9,4,Deluxe,258,1,Online,Canada
2024-09-04,9,4,Double,149,5,Corporate,USA
2024-09-04,9,4,Double,111,4,Online,UK
2024-09-04,9,4,Deluxe,282,2,Online,France
2024-09-04,9,4,Deluxe,204,5,Corporate,Germany
2024-09-04,9,4,Single,64,3,Online,France
2024-09-04,9,4,Single,99,2,Walk-in,UK
2024-09-04,9,4,Single,59,3,Online,Canada
2024-09-04,9,4,Deluxe,201,4,Online,UK
2024-09-05,9,5,Double,111,1,Travel Agency,UK
2024-09-05,9,5,Single,79,4,Corporate,Australia
2024-09-05,9,5,Single,93,4,Travel Agency,Canada
2024-09-05,9,5,Single,84,2,Online,Australia
2024-09-05,9,5,Suite,203,5,Travel Agency,France
2024-09-05,9,5,Double,137,5,Walk-in,India
2024-09-05,9,5,Suite,272,2,Walk-in,France
2024-09-05,9,5,Single,89,3,Corporate,Germany
2024-09-05,9,5,Single,67,3,Corporate,USA
2024-09-05,9,5,Double,102,2,Online,Australia
2024-09-05,9,5,Deluxe,341,5,Travel Agency,France
2024-09-05,9,5,Deluxe,221,1,Travel Agency,Canada
2024-09-05,9,5,Double,124,3,Corporate,Canada
2024-09-05,9,5,Deluxe,250,1,Corporate,Japan
2024-09-05,9,5,Suite,186,1,Corporate,Australia
2024-09-06,9,6,Suite,209,1,Walk-in,India
2024-09-06,9,6,Single,55,5,Travel Agency,India
2024-09-06,9,6,Suite,236,3,Travel Agency,Japan
2024-09-06,9,6,Double,121,5,Online,India
2024-09-06,9,6,Deluxe,367,1,Travel Agency,France
2024-09-06,9,6,Double,100,2,Online,UK
2024-09-06,9,6,Deluxe,248,2,Corporate,India
2024-09-06,9,6,Double,83,5,Corporate,Germany
2024-09-06,9,6,Deluxe,284,5,Online,Australia
2024-09-06,9,6,Single,77,3,Online,India
2024-09-06,9,6,Double,113,1,Corporate,Australia
2024-09-06,9,6,Suite,152,5,Travel Agency,India
2024-09-06,9,6,Single,85,1,Corporate,India
2024-09-06,9,6,Double,95,5,Travel Agency,Australia
2024-09-06,9,6,Deluxe,202,2,Corporate,France
2024-09-06,9,6,Suite,240,3,Walk-in,Canada
2024-09-06,9,6,Double,129,3,Walk-in,Canada
2024-09-07,9,7,Double,112,3,Travel Agency,Japan
2024-09-07,9,7,Single,82,4,Online,Germany
2024-09-07,9,7,Single,96,5,Walk-in,Germany
2024-09-07,9,7,Double,87,1,Online,Japan
2024-09-07,9,7,Deluxe,272,5,Corporate,Japan
2024-09-07,9,7,Single,100,3,Walk-in,Germany
2024-09-07,9,7,Single,95,4,Corporate,France
2024-09-07,9,7,Single,99,5,Travel Agency,USA
2024-09-07,9,7,Suite,197,2,Corporate,India
2024-09-07,9,7,Double,94,2,Online,India
2024-09-07,9,7,Deluxe,305,5,Travel Agency,Canada
2024-09-07,9,7,Single,53,3,Online,Canada
2024-09-07,9,7,Deluxe,382,4,Online,UK
2024-09-07,9,7,Suite,150,3,Travel Agency,France
2024-09-07,9,7,Deluxe,368,4,Walk-in,UK
2024-09-08,9,8,Double,85,2,Walk-in,Canada
2024-09-08,9,8,Deluxe,258,2,Corporate,Germany
2024-09-08,9,8,Single,91,1,Travel Agency,UK
2024-09-08,9,8,Single,57,5,Online,France
2024-09-08,9,8,Suite,190,5,Travel Agency,France
2024-09-08,9,8,Suite,231,2,Travel Agency,Australia
2024-09-08,9,8,Double,132,5,Online,USA
2024-09-08,9,8,Double,95,5,Walk-in,Australia
2024-09-08,9,8,Single,75,1,Online,India
2024-09-08,9,8,Single,97,4,Travel Agency,Japan
2024-09-08,9,8,Single,97,4,Corporate,Japan
2024-09-08,9,8,Double,98,2,Corporate,France
2024-09-08,9,8,Double,145,5,Travel Agency,France
2024-09-09,9,9,Double,114,2,Walk-in,Canada
2024-09-09,9,9,Double,140,2,Corporate,Australia
2024-09-09,9,9,Single,83,5,Walk-in,Australia
2024-09-09,9,9,Double,145,5,Online,UK
2024-09-09,9,9,Suite,258,5,Online,Canada
2024-09-09,9,9,Suite,277,3,Walk-in,Canada
2024-09-09,9,9,Double,94,3,Travel Agency,UK
2024-09-09,9,9,Deluxe,223,3,Online,USA
2024-09-09,9,9,Suite,220,1,Walk-in,France
2024-09-09,9,9,Deluxe,206,4,Corporate,Australia
2024-09-09,9,9,Deluxe,324,3,Corporate,India
2024-09-09,9,9,Suite,218,5,Corporate,France
2024-09-09,9,9,Single,59,3,Online,USA
2024-09-09,9,9,Deluxe,325,2,Online,France
2024-09-09,9,9,Suite,254,3,Corporate,Japan
2024-09-09,9,9,Single,100,3,Online,France
2024-09-09,9,9,Suite,204,3,Travel Agency,France
2024-09-09,9,9,Double,124,2,Travel Agency,Japan
2024-09-09,9,9,Deluxe,278,5,Walk-in,UK
2024-09-10,9,10,Deluxe,354,2,Online,France
2024-09-10,9,10,Suite,239,3,Travel Agency,Japan
2024-09-10,9,10,Single,63,1,Travel Agency,Germany
2024-09-10,9,10,Single,99,3,Travel Agency,India
2024-09-10,9,10,Double,114,5,Travel Agency,Japan
2024-09-10,9,10,Double,145,2,Walk-in,Australia
2024-09-10,9,10,Single,54,4,Walk-in,India
2024-09-10,9,10,Single,86,5,Corporate,Australia
2024-09-10,9,10,Double,82,5,Online,USA
2024-09-10,9,10,Double,87,5,Online,Canada
2024-09-10,9,10,Double,97,2,Travel Agency,France
2024-09-10,9,10,Single,65,3,Walk-in,France
2024-09-10,9,10,Single,54,2,Walk-in,Australia
2024-09-10,9,10,Double,148,1,Travel Agency,India
2024-09-11,9,11,Suite,232,5,Online,USA
2024-09-11,9,11,Deluxe,394,5,Travel Agency,UK
2024-09-11,9,11,Deluxe,354,1,Walk-in,India
2024-09-11,9,11,Single,50,4,Walk-in,Japan
2024-09-11,9,11,Deluxe,233,4,Online,UK
2024-09-11,9,11,Deluxe,344,3,Walk-in,France
2024-09-11,9,11,Double,145,5,Online,USA
2024-09-11,9,11,Deluxe,368,5,Online,USA
2024-09-11,9,11,Deluxe,238,4,Walk-in,India
2024-09-11,9,11,Deluxe,387,1,Corporate,Australia
2024-09-11,9,11,Double,86,2,Corporate,UK
2024-09-11,9,11,Deluxe,308,3,Walk-in,Canada
2024-09-11,9,11,Suite,290,2,Travel Agency,UK
2024-09-11,9,11,Double,129,4,Corporate,France
2024-09-11,9,11,Suite,162,1,Travel Agency,France
2024-09-11,9,11,Double,92,5,Travel Agency,USA
2024-09-11,9,11,Double,130,5,Walk-in,Germany
2024-09-12,9,12,Deluxe,231,5,Travel Agency,USA
2024-09-12,9,12,Single,67,2,Corporate,Canada
2024-09-12,9,12,Deluxe,220,3,Walk-in,USA
2024-09-12,9,12,Double,117,5,Online,Japan
2024-09-12,9,12,Double,133,1,Corporate,USA
2024-09-12,9,12,Suite,250,5,Walk-in,UK
2024-09-12,9,12,Single,78,1,Corporate,Japan
2024-09-12,9,12,Deluxe,229,3,Walk-in,USA
2024-09-12,9,12,Suite,195,3,Corporate,Canada
2024-09-12,9,12,Suite,217,2,Walk-in,France
2024-09-12,9,12,Suite,221,5,Walk-in,UK
2024-09-12,9,12,Double,109,3,Walk-in,India
2024-09-13,9,13,Suite,232,3,Corporate,Australia
2024-09-13,9,13,Single,55,5,Walk-in,Australia
2024-09-13,9,13,Double,149,5,Online,Canada
2024-09-13,9,13,Double,146,3,Online,Australia
2024-09-13,9,13,Double,135,4,Travel Agency,France
2024-09-13,9,13,Suite,180,3,Travel Agency,UK
2024-09-13,9,13,Single,99,3,Walk-in,UK
2024-09-13,9,13,Suite,227,5,Online,France
